PassengerId,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_number_in_group,total_luxury_amenities,deck,num,side,first name,last name,group_size,HomePlanet,cabin_number_distribution_chunk
8221_01,True,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Range Cusa,True,8221,1,0.0,F,1696,P,Range,Cusa,1,Mars,chunk2
8222_01,False,TRAPPIST-1e,43,False,1054.0,109.0,576.0,645.0,0.0,Muld Sidie,False,8222,1,2384.0,D,257,P,Muld,Sidie,2,Mars,chunk1
8222_02,False,TRAPPIST-1e,18,False,32.0,1255.0,1.0,0.0,0.0,Hock Sidie,True,8222,2,1288.0,F,1697,P,Hock,Sidie,2,Mars,chunk2
8224_01,True,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Nancey Pooles,False,8224,1,0.0,G,1325,S,Nancey,Pooles,1,Earth,chunk2
8225_01,False,TRAPPIST-1e,15,False,85.0,0.0,1130.0,0.0,248.0,Heersh Nutty,False,8225,1,1463.0,G,160,P,Heersh,Nutty,1,Mars,chunk1
8226_01,True,TRAPPIST-1e,3,False,0.0,0.0,0.0,0.0,0.0,Sunk Mille,True,8226,1,0.0,F,1572,S,Sunk,Mille,3,Mars,chunk2
8226_02,True,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Guark Mille,True,8226,2,0.0,F,1572,S,Guark,Mille,3,Mars,chunk2
8226_03,True,TRAPPIST-1e,1,False,0.0,0.0,0.0,0.0,0.0,Crunde Mille,True,8226,3,0.0,F,1572,S,Crunde,Mille,3,Mars,chunk2
8227_01,False,TRAPPIST-1e,27,False,14.0,1186.0,460.0,12.0,9.0,Leneva Headardyer,True,8227,1,1681.0,E,527,P,Leneva,Headardyer,1,Earth,chunk2
8229_01,True,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Armene Patthews,True,8229,1,0.0,G,1336,P,Armene,Patthews,1,Earth,chunk2
8231_01,False,TRAPPIST-1e,33,False,201.0,819.0,0.0,0.0,0.0,Hen Fryersonis,True,8231,1,1020.0,G,1327,S,Hen,Fryersonis,2,Earth,chunk2
8231_02,False,TRAPPIST-1e,65,False,0.0,0.0,113.0,208.0,587.0,Troya Fryersonis,False,8231,2,908.0,G,1327,S,Troya,Fryersonis,2,Earth,chunk2
8232_01,False,TRAPPIST-1e,19,False,5.0,666.0,0.0,123.0,440.0,Eduana Rames,False,8232,1,1234.0,F,1574,S,Eduana,Rames,1,Earth,chunk2
8233_01,False,TRAPPIST-1e,30,False,0.0,0.0,779.0,0.0,18.0,Leene Balderts,False,8233,1,797.0,F,1575,S,Leene,Balderts,2,Earth,chunk2
8233_02,False,TRAPPIST-1e,37,False,72.0,0.0,18.0,0.0,809.0,Stevey Balderts,False,8233,2,899.0,F,1575,S,Stevey,Balderts,2,Earth,chunk2
8235_01,False,TRAPPIST-1e,15,False,0.0,21.0,22.0,1149.0,249.0,Joyton Coxterez,False,8235,1,1441.0,F,1576,S,Joyton,Coxterez,1,Earth,chunk2
8237_01,False,TRAPPIST-1e,19,False,511.0,0.0,0.0,267.0,0.0,Oraryn Bakerson,False,8237,1,778.0,F,1577,S,Oraryn,Bakerson,1,Earth,chunk2
8238_01,False,TRAPPIST-1e,20,False,749.0,16.0,0.0,0.0,29.0,Katiey Thomason,False,8238,1,794.0,F,1578,S,Katiey,Thomason,2,Earth,chunk2
8238_02,True,55 Cancri e,19,False,0.0,0.0,0.0,0.0,0.0,Allara Thomason,False,8238,2,0.0,G,1328,S,Allara,Thomason,2,Earth,chunk2
8239_01,False,55 Cancri e,21,False,499.0,0.0,193.0,1.0,1.0,Marily Garnes,False,8239,1,694.0,F,1579,S,Marily,Garnes,1,Earth,chunk2
8242_01,False,TRAPPIST-1e,20,False,2.0,2.0,876.0,8.0,0.0,Melica Harmontry,True,8242,1,888.0,G,1330,S,Melica,Harmontry,1,Earth,chunk2
8243_01,False,TRAPPIST-1e,18,False,0.0,44.0,0.0,795.0,69.0,Jonard Cooks,False,8243,1,908.0,G,1331,S,Jonard,Cooks,1,Earth,chunk2
8244_01,False,TRAPPIST-1e,27,False,1007.0,0.0,0.0,9.0,0.0,Naomin Bailes,False,8244,1,1016.0,G,1337,P,Naomin,Bailes,1,Earth,chunk2
8247_01,False,TRAPPIST-1e,23,False,0.0,2984.0,23.0,686.0,173.0,,True,8247,1,3866.0,D,258,P,,,1,Europa,chunk1
8248_01,True,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Lesley Casez,False,8248,1,0.0,G,1339,P,Lesley,Casez,2,Earth,chunk2
8248_02,False,PSO J318.5-22,72,False,309.0,0.0,0.0,0.0,463.0,Netty Casez,False,8248,2,772.0,G,1339,P,Netty,Casez,2,Earth,chunk2
8251_01,True,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Ferry Singlents,True,8251,1,0.0,G,1332,S,Ferry,Singlents,1,Earth,chunk2
8252_01,False,55 Cancri e,29,False,52.0,0.0,612.0,465.0,79.0,Regana Nieldsond,False,8252,1,1208.0,F,1699,P,Regana,Nieldsond,3,Earth,chunk2
8252_02,False,TRAPPIST-1e,11,False,0.0,0.0,0.0,0.0,0.0,Thondy Nieldsond,False,8252,2,0.0,G,1341,P,Thondy,Nieldsond,3,Earth,chunk2
8252_03,True,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,Lorian Nieldsond,False,8252,3,0.0,G,1341,P,Lorian,Nieldsond,3,Earth,chunk2
8254_01,True,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Cocowl Cone,True,8254,1,0.0,F,1700,P,Cocowl,Cone,1,Mars,chunk2
8255_01,False,TRAPPIST-1e,28,False,0.0,1.0,12.0,875.0,0.0,Nathy Corman,False,8255,1,888.0,G,1333,S,Nathy,Corman,1,Earth,chunk2
8257_01,False,TRAPPIST-1e,41,False,396.0,0.0,653.0,0.0,0.0,Tex Bert,False,8257,1,1049.0,E,529,P,Tex,Bert,1,Mars,chunk2
8259_01,False,TRAPPIST-1e,27,False,0.0,0.0,486.0,324.0,0.0,Byrona Potthews,False,8259,1,810.0,G,1342,P,Byrona,Potthews,1,Earth,chunk2
8260_01,False,55 Cancri e,19,False,84.0,4.0,4.0,629.0,0.0,Allena Daviddley,False,8260,1,721.0,F,1582,S,Allena,Daviddley,3,Earth,chunk2
8260_02,False,55 Cancri e,8,False,0.0,0.0,0.0,0.0,0.0,Stancy Dunnisey,True,8260,2,0.0,G,1334,S,Stancy,Dunnisey,3,Earth,chunk2
8260_03,True,55 Cancri e,4,False,0.0,0.0,0.0,0.0,0.0,Melara Daviddley,True,8260,3,0.0,G,1334,S,Melara,Daviddley,3,Earth,chunk2
8261_01,True,PSO J318.5-22,38,False,0.0,0.0,0.0,0.0,0.0,Blance Kiddley,False,8261,1,0.0,G,1343,P,Blance,Kiddley,1,Earth,chunk2
8264_01,False,TRAPPIST-1e,21,False,32.0,0.0,1008.0,0.0,0.0,Lifes Ste,True,8264,1,1040.0,F,1584,S,Lifes,Ste,1,Mars,chunk2
8265_01,True,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Curtle Winsley,False,8265,1,0.0,G,1344,P,Curtle,Winsley,1,Earth,chunk2
8266_01,True,TRAPPIST-1e,10,False,0.0,0.0,0.0,0.0,0.0,Karay Thorney,True,8266,1,0.0,G,1345,P,Karay,Thorney,1,Earth,chunk2
8267_01,False,TRAPPIST-1e,29,False,304.0,0.0,48.0,946.0,0.0,Ret Cla,False,8267,1,1298.0,E,530,P,Ret,Cla,2,Mars,chunk2
8267_02,True,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Berers Cla,True,8267,2,0.0,F,1701,P,Berers,Cla,2,Mars,chunk2
8268_01,True,TRAPPIST-1e,40,False,0.0,0.0,0.0,0.0,0.0,Astrark Impress,True,8268,1,0.0,B,321,S,Astrark,Impress,2,Europa,chunk2
8268_02,False,TRAPPIST-1e,19,False,0.0,3.0,0.0,918.0,2346.0,Shatrix Impress,False,8268,2,3267.0,B,321,S,Shatrix,Impress,2,Europa,chunk2
8270_01,False,TRAPPIST-1e,38,False,86.0,1144.0,783.0,0.0,0.0,Doakes Hart,True,8270,1,2013.0,F,1702,P,Doakes,Hart,1,Mars,chunk2
8271_01,False,TRAPPIST-1e,19,False,29.0,2633.0,0.0,0.0,124.0,Lavey Delazarson,True,8271,1,2786.0,F,1586,S,Lavey,Delazarson,1,Earth,chunk2
8272_01,False,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Pigars Fache,True,8272,1,0.0,F,1587,S,Pigars,Fache,3,Mars,chunk2
8272_02,True,TRAPPIST-1e,4,False,0.0,0.0,0.0,0.0,0.0,Mesh Fache,True,8272,2,0.0,F,1587,S,Mesh,Fache,3,Mars,chunk2
8272_03,True,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Plat Fache,True,8272,3,0.0,F,1587,S,Plat,Fache,3,Mars,chunk2
8273_01,False,TRAPPIST-1e,46,False,0.0,0.0,0.0,369.0,515.0,Lilley Woody,False,8273,1,884.0,G,1346,P,Lilley,Woody,1,Earth,chunk2
8275_01,True,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,Slix Clake,True,8275,1,0.0,F,1588,S,Slix,Clake,1,Mars,chunk2
8276_01,False,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Canons Oirmplathy,True,8276,1,0.0,C,273,P,Canons,Oirmplathy,2,Europa,chunk1
8276_02,True,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Zaurion Tractive,True,8276,2,0.0,C,273,P,Zaurion,Tractive,2,Europa,chunk1
8277_01,True,55 Cancri e,32,False,0.0,0.0,0.0,0.0,0.0,Diandy Woody,True,8277,1,0.0,G,1348,P,Diandy,Woody,1,Earth,chunk2
8279_01,False,TRAPPIST-1e,31,False,0.0,4334.0,55.0,56.0,0.0,Monah Villenson,True,8279,1,4445.0,G,1349,P,Monah,Villenson,1,Earth,chunk2
8280_01,False,TRAPPIST-1e,34,False,0.0,0.0,880.0,22.0,0.0,Carma Rocholton,True,8280,1,902.0,F,1703,P,Carma,Rocholton,1,Earth,chunk2
8281_01,False,TRAPPIST-1e,45,False,0.0,1.0,233.0,453.0,17.0,Iandy Cooks,False,8281,1,704.0,F,1704,P,Iandy,Cooks,1,Earth,chunk2
8282_01,False,TRAPPIST-1e,61,False,67.0,0.0,654.0,0.0,86.0,Alvia Jacostaney,False,8282,1,807.0,G,1336,S,Alvia,Jacostaney,1,Earth,chunk2
8287_01,False,TRAPPIST-1e,21,False,1242.0,0.0,654.0,0.0,0.0,Toat Nanie,False,8287,1,1896.0,E,542,S,Toat,Nanie,1,Mars,chunk2
8288_01,False,TRAPPIST-1e,27,False,1852.0,0.0,870.0,0.0,7.0,Rooses Sache,False,8288,1,2729.0,D,259,P,Rooses,Sache,2,Mars,chunk1
8288_02,False,TRAPPIST-1e,15,False,1150.0,0.0,175.0,1.0,11.0,Goleer Sache,False,8288,2,1337.0,F,1705,P,Goleer,Sache,2,Mars,chunk2
8289_01,True,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Stendy Fredersend,False,8289,1,0.0,G,1350,P,Stendy,Fredersend,1,Earth,chunk2
8291_01,True,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Bony Mathison,True,8291,1,0.0,G,1339,S,Bony,Mathison,1,Earth,chunk2
8292_01,True,TRAPPIST-1e,39,False,0.0,0.0,0.0,0.0,0.0,Tabia Igmable,True,8292,1,0.0,C,310,S,Tabia,Igmable,1,Europa,chunk2
8294_01,True,TRAPPIST-1e,62,False,0.0,0.0,0.0,0.0,0.0,,True,8294,1,0.0,E,543,S,,,1,Mars,chunk2
8295_01,False,TRAPPIST-1e,40,False,1309.0,0.0,0.0,0.0,0.0,Skies Upead,False,8295,1,1309.0,F,1591,S,Skies,Upead,1,Mars,chunk2
8297_01,False,TRAPPIST-1e,21,False,5.0,0.0,0.0,22.0,639.0,Hilley Charpelaney,False,8297,1,666.0,F,1592,S,Hilley,Charpelaney,1,Earth,chunk2
8298_01,True,TRAPPIST-1e,12,False,0.0,0.0,0.0,0.0,0.0,Gal Prité,True,8298,1,0.0,F,1593,S,Gal,Prité,1,Mars,chunk2
8300_01,False,TRAPPIST-1e,27,False,0.0,0.0,0.0,1866.0,676.0,Alyatik Ratorring,True,8300,1,2542.0,C,274,P,Alyatik,Ratorring,1,Europa,chunk1
8301_01,False,TRAPPIST-1e,28,False,1722.0,5063.0,0.0,87.0,920.0,Bosonon Horbox,False,8301,1,7792.0,C,275,P,Bosonon,Horbox,1,Europa,chunk1
8302_01,False,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Leenny Burchrison,True,8302,1,0.0,G,1340,S,Leenny,Burchrison,2,Earth,chunk2
8302_02,False,TRAPPIST-1e,17,False,4.0,0.0,867.0,0.0,0.0,Heremy Burchrison,False,8302,2,871.0,F,1594,S,Heremy,Burchrison,2,Earth,chunk2
8303_01,False,55 Cancri e,23,False,218.0,0.0,2267.0,497.0,0.0,Lios Stead,False,8303,1,2982.0,F,1595,S,Lios,Stead,1,Mars,chunk2
8306_01,False,TRAPPIST-1e,6,False,0.0,0.0,0.0,0.0,0.0,Allene Hardonald,True,8306,1,0.0,G,1351,P,Allene,Hardonald,3,Earth,chunk2
8306_02,True,PSO J318.5-22,29,False,0.0,0.0,0.0,0.0,0.0,Ianya Hardonald,True,8306,2,0.0,G,1351,P,Ianya,Hardonald,3,Earth,chunk2
8306_03,False,TRAPPIST-1e,41,False,836.0,0.0,0.0,0.0,49.0,Bonya Hardonald,False,8306,3,885.0,G,1351,P,Bonya,Hardonald,3,Earth,chunk2
8307_01,False,55 Cancri e,27,True,0.0,1337.0,1929.0,0.0,0.0,Porrimp Unkcal,True,8307,1,3266.0,A,100,S,Porrimp,Unkcal,2,Europa,chunk1
8307_02,True,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,True,8307,2,0.0,A,100,S,Sabiton,Unkcal,2,Europa,chunk1
8310_01,True,55 Cancri e,36,False,0.0,0.0,0.0,0.0,0.0,Azhah Hiebox,True,8310,1,0.0,E,545,S,Azhah,Hiebox,1,Europa,chunk2
8313_01,False,TRAPPIST-1e,30,False,467.0,0.0,0.0,0.0,287.0,Sallie Gainney,False,8313,1,754.0,G,1341,S,Sallie,Gainney,1,Earth,chunk2
8314_01,False,TRAPPIST-1e,30,False,0.0,640.0,0.0,31.0,6201.0,Altairk Folumorly,False,8314,1,6872.0,D,245,S,Altairk,Folumorly,2,Europa,chunk1
8314_02,False,55 Cancri e,29,True,0.0,2949.0,0.0,2.0,654.0,Hekaron Folumorly,True,8314,2,3605.0,D,245,S,Hekaron,Folumorly,2,Europa,chunk1
8315_01,False,TRAPPIST-1e,21,False,380.0,177.0,161.0,0.0,85.0,Lette Mcneiley,False,8315,1,803.0,F,1598,S,Lette,Mcneiley,1,Earth,chunk2
8316_01,False,55 Cancri e,21,False,532.0,4.0,37.0,1.0,0.0,Gailia Beckerson,False,8316,1,574.0,F,1709,P,Gailia,Beckerson,1,Earth,chunk2
8317_01,False,55 Cancri e,18,False,2.0,83.0,576.0,37.0,0.0,Olgary Rocknight,False,8317,1,698.0,F,1710,P,Olgary,Rocknight,1,Earth,chunk2
8318_01,True,TRAPPIST-1e,11,False,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,True,8318,1,0.0,F,1711,P,Emoles,Ropie,4,Mars,chunk2
8318_02,False,TRAPPIST-1e,65,False,1399.0,0.0,0.0,0.0,0.0,Kie Ropie,False,8318,2,1399.0,F,1711,P,Kie,Ropie,4,Mars,chunk2
8318_03,False,55 Cancri e,25,False,149.0,0.0,194.0,731.0,0.0,Hark Ropie,False,8318,3,1074.0,F,1711,P,Hark,Ropie,4,Mars,chunk2
8318_04,True,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Heres Ropie,True,8318,4,0.0,F,1711,P,Heres,Ropie,4,Mars,chunk2
8319_01,False,TRAPPIST-1e,24,False,0.0,0.0,729.0,0.0,75.0,Royce Leblanchez,False,8319,1,804.0,F,1712,P,Royce,Leblanchez,1,Earth,chunk2
8320_01,True,PSO J318.5-22,19,False,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,True,8320,1,0.0,G,1352,P,Beula,Mckinsond,1,Earth,chunk2
8321_01,False,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,693.0,Hillie Farrez,False,8321,1,693.0,F,1713,P,Hillie,Farrez,1,Earth,chunk2
8322_01,False,PSO J318.5-22,45,True,0.0,49.0,0.0,4864.0,3902.0,Hamelik Briouse,False,8322,1,8815.0,G,160,P,Hamelik,Briouse,2,Europa,chunk1
8322_02,True,55 Cancri e,52,False,0.0,0.0,0.0,0.0,0.0,Adharan Briouse,True,8322,2,0.0,C,312,S,Adharan,Briouse,2,Europa,chunk2
8323_01,False,PSO J318.5-22,55,False,0.0,465.0,277.0,48.0,0.0,Isaacy Sawyerson,True,8323,1,790.0,E,546,S,Isaacy,Sawyerson,1,Earth,chunk2
8324_01,True,PSO J318.5-22,24,False,0.0,0.0,0.0,0.0,0.0,Edgary Sextones,False,8324,1,0.0,G,1353,P,Edgary,Sextones,1,Earth,chunk2
8326_01,False,TRAPPIST-1e,31,False,773.0,0.0,0.0,0.0,1.0,Lanedy Howenters,False,8326,1,774.0,G,1354,P,Lanedy,Howenters,1,Earth,chunk2
8328_01,True,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Melica Huffy,False,8328,1,0.0,G,1356,P,Melica,Huffy,1,Earth,chunk2
8329_01,True,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Jeron Ington,False,8329,1,0.0,G,1357,P,Jeron,Ington,1,Earth,chunk2
8330_01,False,TRAPPIST-1e,39,False,799.0,0.0,0.0,4.0,0.0,Wilmay Patrichane,False,8330,1,803.0,F,1600,S,Wilmay,Patrichane,1,Earth,chunk2
8332_01,True,PSO J318.5-22,19,False,0.0,0.0,0.0,0.0,0.0,Elice Dillines,True,8332,1,0.0,G,1358,P,Elice,Dillines,1,Earth,chunk2
8333_01,False,55 Cancri e,33,False,988.0,0.0,0.0,2274.0,3098.0,Leshmet Amincrerus,False,8333,1,6360.0,C,313,S,Leshmet,Amincrerus,1,Europa,chunk2
8334_01,True,PSO J318.5-22,14,False,0.0,0.0,0.0,0.0,0.0,Jaimer Flowensley,True,8334,1,0.0,G,1359,P,Jaimer,Flowensley,1,Earth,chunk2
8335_01,False,TRAPPIST-1e,30,False,697.0,0.0,602.0,0.0,0.0,Gons Flell,False,8335,1,1299.0,E,531,P,Gons,Flell,1,Mars,chunk2
8336_01,True,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Minnys Sutte,True,8336,1,0.0,E,547,S,Minnys,Sutte,1,Mars,chunk2
8338_01,True,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Choney Empie,True,8338,1,0.0,F,1716,P,Choney,Empie,3,Mars,chunk2
8338_02,False,TRAPPIST-1e,45,False,506.0,0.0,2.0,829.0,0.0,Rail Empie,False,8338,2,1337.0,F,1716,P,Rail,Empie,3,Mars,chunk2
8338_03,True,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Feles Empie,True,8338,3,0.0,F,1716,P,Feles,Empie,3,Mars,chunk2
8339_01,False,TRAPPIST-1e,39,False,0.0,261.0,0.0,1831.0,1797.0,Markton Dratembid,False,8339,1,3889.0,D,246,S,Markton,Dratembid,2,Europa,chunk1
8339_02,False,TRAPPIST-1e,22,False,0.0,3716.0,0.0,1098.0,2065.0,Eleb Dratembid,False,8339,2,6879.0,D,246,S,Eleb,Dratembid,2,Europa,chunk1
8341_01,False,TRAPPIST-1e,37,False,477.0,0.0,167.0,0.0,46.0,Etha Pughlinsons,False,8341,1,690.0,F,1601,S,Etha,Pughlinsons,1,Earth,chunk2
8342_01,False,TRAPPIST-1e,48,False,0.0,0.0,0.0,408.0,293.0,Tach Sprender,True,8342,1,701.0,E,548,S,Tach,Sprender,3,Europa,chunk2
8342_02,True,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Skatik Sprender,True,8342,2,0.0,E,548,S,Skatik,Sprender,3,Europa,chunk2
8342_03,False,55 Cancri e,37,False,0.0,2215.0,2.0,1294.0,274.0,Aldera Sprender,False,8342,3,3785.0,E,548,S,Aldera,Sprender,3,Europa,chunk2
8343_01,False,TRAPPIST-1e,27,False,1403.0,169.0,1081.0,0.0,0.0,Raceky Norrison,False,8343,1,2653.0,F,1717,P,Raceky,Norrison,1,Earth,chunk2
8344_01,True,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Donch Pare,True,8344,1,0.0,D,247,S,Donch,Pare,3,Mars,chunk1
8344_02,False,TRAPPIST-1e,38,False,30.0,434.0,117.0,372.0,0.0,Tops Pare,True,8344,2,953.0,D,247,S,Tops,Pare,3,Mars,chunk1
8344_03,True,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Unchex Perie,True,8344,3,0.0,D,247,S,Unchex,Perie,3,Mars,chunk1
8345_01,False,PSO J318.5-22,18,False,0.0,0.0,1792.0,16.0,248.0,Glena Franton,False,8345,1,2056.0,F,1602,S,Glena,Franton,1,Earth,chunk2
8346_01,False,TRAPPIST-1e,27,False,41.0,23.0,63.0,0.0,647.0,Stelle Woodwinez,False,8346,1,774.0,F,1718,P,Stelle,Woodwinez,1,Earth,chunk2
8348_01,True,TRAPPIST-1e,47,False,0.0,0.0,0.0,0.0,0.0,Minies Hotty,True,8348,1,0.0,E,532,P,Minies,Hotty,1,Mars,chunk2
8354_01,True,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Phargak Springht,True,8354,1,0.0,B,323,S,Phargak,Springht,2,Europa,chunk2
8354_02,True,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Mino Springht,True,8354,2,0.0,B,323,S,Mino,Springht,2,Europa,chunk2
8356_01,True,PSO J318.5-22,19,False,0.0,0.0,0.0,0.0,0.0,Amela Hurchanney,False,8356,1,0.0,G,1361,P,Amela,Hurchanney,1,Earth,chunk2
8360_01,True,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Okulas Valousead,True,8360,1,0.0,B,326,S,Okulas,Valousead,2,Europa,chunk2
8360_02,True,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Hekab Valousead,True,8360,2,0.0,B,326,S,Hekab,Valousead,2,Europa,chunk2
8362_01,False,TRAPPIST-1e,19,False,49.0,680.0,0.0,0.0,46.0,Jerrye Briggston,True,8362,1,775.0,F,1720,P,Jerrye,Briggston,1,Earth,chunk2
8363_01,False,55 Cancri e,25,False,0.0,1673.0,0.0,642.0,612.0,Shail Crelaxle,False,8363,1,2927.0,A,101,S,Shail,Crelaxle,2,Europa,chunk1
8363_02,False,TRAPPIST-1e,26,False,0.0,690.0,1.0,1030.0,2273.0,Dira Crelaxle,False,8363,2,3994.0,A,101,S,Dira,Crelaxle,2,Europa,chunk1
8365_01,True,55 Cancri e,25,False,0.0,0.0,0.0,0.0,0.0,Katiey Bardina,True,8365,1,0.0,G,1363,P,Katiey,Bardina,1,Earth,chunk2
8366_01,False,TRAPPIST-1e,2,False,0.0,0.0,0.0,0.0,0.0,Irmark Burnewman,False,8366,1,0.0,G,1364,P,Irmark,Burnewman,5,Earth,chunk2
8366_02,False,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,,False,8366,2,0.0,G,160,P,,,5,Earth,chunk1
8366_03,True,TRAPPIST-1e,2,False,0.0,0.0,0.0,0.0,0.0,Jodia Russon,True,8366,3,0.0,G,1364,P,Jodia,Russon,5,Earth,chunk2
8366_04,False,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,616.0,Violan Burnewman,False,8366,4,616.0,G,1364,P,Violan,Burnewman,5,Earth,chunk2
8366_05,False,TRAPPIST-1e,1,False,0.0,0.0,0.0,0.0,0.0,Dorah Burnewman,False,8366,5,0.0,G,1364,P,Dorah,Burnewman,5,Earth,chunk2
8368_01,True,TRAPPIST-1e,4,False,0.0,0.0,0.0,0.0,0.0,Murie Dayers,True,8368,1,0.0,G,1365,P,Murie,Dayers,2,Earth,chunk2
8368_02,False,55 Cancri e,49,False,336.0,64.0,377.0,0.0,0.0,Willey Dayers,True,8368,2,777.0,F,1721,P,Willey,Dayers,2,Earth,chunk2
8369_01,True,TRAPPIST-1e,61,False,0.0,0.0,0.0,0.0,0.0,Honjay Chene,True,8369,1,0.0,F,1604,S,Honjay,Chene,2,Mars,chunk2
8369_02,False,TRAPPIST-1e,57,True,435.0,22.0,1435.0,4.0,0.0,Halesh Pette,True,8369,2,1896.0,E,549,S,Halesh,Pette,2,Mars,chunk2
8371_01,False,55 Cancri e,52,False,0.0,0.0,638.0,115.0,0.0,Everly Lewinez,True,8371,1,753.0,F,1605,S,Everly,Lewinez,1,Earth,chunk2
8373_01,False,TRAPPIST-1e,22,False,1.0,2.0,243.0,0.0,484.0,Gillie Crosbornes,False,8373,1,730.0,F,1606,S,Gillie,Crosbornes,1,Earth,chunk2
8374_01,True,55 Cancri e,37,False,0.0,0.0,0.0,0.0,0.0,Gacrab Stubtlarle,True,8374,1,0.0,G,160,P,Gacrab,Stubtlarle,1,Europa,chunk1
8375_01,False,PSO J318.5-22,15,False,64.0,0.0,0.0,0.0,640.0,Carlen Valezaley,True,8375,1,704.0,G,160,P,Carlen,Valezaley,1,Earth,chunk1
8376_01,True,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Gamuls Rapie,True,8376,1,0.0,F,1607,S,Gamuls,Rapie,1,Mars,chunk2
8377_01,False,TRAPPIST-1e,40,False,963.0,14.0,320.0,1.0,0.0,Pon Meau,False,8377,1,1298.0,E,537,P,Pon,Meau,1,Mars,chunk2
8378_01,False,TRAPPIST-1e,13,False,0.0,0.0,505.0,2810.0,9.0,Glena Bellyonsley,False,8378,1,3324.0,F,1608,S,Glena,Bellyonsley,1,Earth,chunk2
8379_01,False,TRAPPIST-1e,24,False,462.0,0.0,0.0,0.0,240.0,Toniel Heney,False,8379,1,702.0,F,1609,S,Toniel,Heney,1,Earth,chunk2
8380_01,True,PSO J318.5-22,25,False,0.0,0.0,0.0,0.0,0.0,Craine Carpentley,True,8380,1,0.0,G,1367,P,Craine,Carpentley,1,Earth,chunk2
8381_01,False,TRAPPIST-1e,25,False,0.0,0.0,0.0,788.0,3.0,Line Vinozarks,False,8381,1,791.0,E,550,S,Line,Vinozarks,1,Earth,chunk2
8382_01,False,TRAPPIST-1e,43,False,0.0,7269.0,0.0,2750.0,2367.0,,False,8382,1,12386.0,C,277,P,,,1,Europa,chunk1
8383_01,True,TRAPPIST-1e,46,False,0.0,0.0,0.0,0.0,0.0,Mariel Gibbsonton,False,8383,1,0.0,G,1368,P,Mariel,Gibbsonton,7,Earth,chunk2
8383_02,True,TRAPPIST-1e,3,False,0.0,0.0,0.0,0.0,0.0,Nathy Gibbsonton,False,8383,2,0.0,G,1368,P,Nathy,Gibbsonton,7,Earth,chunk2
8383_03,False,TRAPPIST-1e,3,False,0.0,0.0,0.0,0.0,0.0,Garry Gibbsonton,True,8383,3,0.0,G,1368,P,Garry,Gibbsonton,7,Earth,chunk2
8383_04,True,TRAPPIST-1e,3,False,0.0,0.0,0.0,0.0,0.0,Weslie Gibbsonton,True,8383,4,0.0,G,1368,P,Weslie,Gibbsonton,7,Earth,chunk2
