,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_number_in_group,total_luxury_amenities,deck,num,side,first name,last name,HomePlanet
3515,3774_01,False,F/778/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Wayney Willy,False,3774,1,830.0,F,778,P,Wayney,Willy,Earth
3516,3774_02,True,G/617/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Nelly Willy,False,3774,2,0.0,G,617,P,Nelly,Willy,Earth
3517,3774_03,False,F/778/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Dorah Willy,False,3774,3,803.0,F,778,P,Dorah,Willy,Earth
3518,3775_01,True,F/712/S,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Coate Buche,True,3775,1,0.0,F,712,S,Coate,Buche,Mars
3519,3775_02,True,F/712/S,TRAPPIST-1e,46,False,0.0,0.0,0.0,0.0,0.0,Colax Killé,True,3775,2,0.0,F,712,S,Colax,Killé,Mars
3520,3776_01,False,C/134/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Sinon Gearitte,True,3776,1,6360.0,C,134,S,Sinon,Gearitte,Europa
3521,3777_01,True,B/147/S,55 Cancri e,35,False,0.0,0.0,0.0,0.0,0.0,Mareson Clunic,True,3777,1,0.0,B,147,S,Mareson,Clunic,Europa
3522,3778_01,False,F/713/S,TRAPPIST-1e,48,False,0.0,0.0,0.0,0.0,0.0,Geneen Morrencis,True,3778,1,807.0,F,713,S,Geneen,Morrencis,Earth
3523,3779_01,False,F/714/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Ambert Tranciams,True,3779,1,701.0,F,714,S,Ambert,Tranciams,Earth
3524,3781_01,False,A/44/S,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Sabit Spirfuent,False,3781,1,2129.0,A,44,S,Sabit,Spirfuent,Europa
3525,3783_01,False,F/780/P,55 Cancri e,51,False,0.0,0.0,0.0,0.0,0.0,Hilly Wolffy,False,3783,1,1287.0,F,780,P,Hilly,Wolffy,Earth
3526,3784_01,False,G/618/P,TRAPPIST-1e,77,False,0.0,0.0,0.0,0.0,0.0,Ale Morrencis,False,3784,1,4220.0,G,618,P,Ale,Morrencis,Earth
3527,3785_01,True,G/619/P,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,False,3785,1,0.0,G,619,P,Viviay,Hanner,Earth
3528,3786_01,False,E/252/S,TRAPPIST-1e,38,True,0.0,0.0,0.0,0.0,0.0,Fispot Birt,False,3786,1,1355.0,E,252,S,Fispot,Birt,Mars
3529,3786_02,False,D/121/S,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Quan Birt,False,3786,2,2383.0,D,121,S,Quan,Birt,Mars
3530,3787_01,True,F/716/S,TRAPPIST-1e,55,False,0.0,0.0,0.0,0.0,0.0,Sugard Prie,True,3787,1,0.0,F,716,S,Sugard,Prie,Mars
3531,3787_02,False,F/716/S,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,Smals Prie,True,3787,2,0.0,F,716,S,Smals,Prie,Mars
3532,3787_03,False,D/122/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Guls Prie,True,3787,3,1056.0,D,122,S,Guls,Prie,Mars
3533,3788_01,False,D/127/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Pikes Sesa,False,3788,1,803.0,D,127,P,Pikes,Sesa,Mars
3534,3789_01,True,G/620/S,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,True,3789,1,0.0,G,620,S,Juane,Popelazquez,Earth
3535,3790_01,True,G/620/P,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Trick Meyersones,True,3790,1,0.0,G,620,P,Trick,Meyersones,Earth
3536,3793_01,True,G/622/S,55 Cancri e,23,False,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,True,3793,1,0.0,G,622,S,Troyra,Moodsey,Earth
3537,3795_01,True,C/136/S,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,True,3795,1,0.0,C,136,S,Muonus,Clinarfork,Europa
3538,3796_01,False,B/121/P,55 Cancri e,33,False,0.0,0.0,0.0,0.0,0.0,Dhena Semageary,True,3796,1,27650.0,B,121,P,Dhena,Semageary,Europa
3539,3797_01,False,B/122/P,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,False,3797,1,0.0,B,122,P,Kleeiak,Couseced,Europa
3540,3798_01,True,E/253/S,TRAPPIST-1e,67,False,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,True,3798,1,0.0,E,253,S,Castra,Exibuctich,Europa
3541,3801_01,False,G/622/P,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Mayne Leblanchez,False,3801,1,473.0,G,622,P,Mayne,Leblanchez,Earth
3542,3803_01,False,F/782/P,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Sts Welte,False,3803,1,2005.0,F,782,P,Sts,Welte,Mars
3543,3804_01,False,F/783/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Vivia Harry,False,3804,1,801.0,F,783,P,Vivia,Harry,Earth
3544,3805_01,False,F/784/P,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Frandy Pacerty,False,3805,1,471.0,F,784,P,Frandy,Pacerty,Earth
3545,3807_01,True,G/623/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,True,3807,1,0.0,G,623,S,Benew,Barnolaney,Earth
3546,3810_01,False,G/624/S,TRAPPIST-1e,51,False,0.0,0.0,0.0,0.0,0.0,Tera Trankliney,False,3810,1,809.0,G,624,S,Tera,Trankliney,Earth
3547,3811_01,True,F/786/P,TRAPPIST-1e,54,False,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,True,3811,1,0.0,F,786,P,Fisps,Frasp,Mars
3548,3811_02,False,D/128/P,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Sters Frasp,False,3811,2,3389.0,D,128,P,Sters,Frasp,Mars
3549,3812_01,False,F/717/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Sonnie Floways,False,3812,1,693.0,F,717,S,Sonnie,Floways,Earth
3550,3814_01,True,D/129/P,TRAPPIST-1e,57,False,0.0,0.0,0.0,0.0,0.0,Etair Calazy,True,3814,1,0.0,D,129,P,Etair,Calazy,Europa
3551,3815_01,False,F/787/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Tarah Patteraley,False,3815,1,804.0,F,787,P,Tarah,Patteraley,Earth
3552,3816_01,False,E/225/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Scotte Carterson,False,3816,1,905.0,E,225,P,Scotte,Carterson,Earth
3553,3817_01,False,E/226/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Poselk Reste,False,3817,1,1906.0,E,226,P,Poselk,Reste,Mars
3554,3818_01,False,G/734/S,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,Rankie Hoodgers,False,3818,1,698.0,G,734,S,Rankie,Hoodgers,Earth
3555,3820_01,True,F/790/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,True,3820,1,0.0,F,790,P,Unchal,Ecre,Mars
3556,3821_01,False,G/734/S,PSO J318.5-22,27,False,0.0,0.0,0.0,0.0,0.0,Violan Mcphernard,False,3821,1,869.0,G,734,S,Violan,Mcphernard,Earth
3557,3822_01,False,F/718/S,PSO J318.5-22,41,False,0.0,0.0,0.0,0.0,0.0,Lyny Mcinton,False,3822,1,712.0,F,718,S,Lyny,Mcinton,Earth
3558,3823_01,False,F/719/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Crisp Spore,True,3823,1,1192.0,F,719,S,Crisp,Spore,Mars
3559,3824_01,False,G/625/S,PSO J318.5-22,49,False,0.0,0.0,0.0,0.0,0.0,Byront Mclardson,True,3824,1,202.0,G,625,S,Byront,Mclardson,Earth
3560,3826_01,False,G/626/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Fanna Navages,False,3826,1,1789.0,G,626,S,Fanna,Navages,Earth
3561,3830_01,False,G/627/S,55 Cancri e,34,False,0.0,0.0,0.0,0.0,0.0,Racey Powery,False,3830,1,706.0,G,627,S,Racey,Powery,Earth
3562,3831_01,False,D/123/S,TRAPPIST-1e,73,False,0.0,0.0,0.0,0.0,0.0,Pikes Nan,False,3831,1,1057.0,D,123,S,Pikes,Nan,Mars
3563,3832_01,False,G/627/P,TRAPPIST-1e,40,False,0.0,0.0,0.0,0.0,0.0,Bonyam Litthews,False,3832,1,3570.0,G,627,P,Bonyam,Litthews,Earth
3564,3835_01,False,E/255/S,PSO J318.5-22,63,False,0.0,0.0,0.0,0.0,0.0,Berna Tersony,False,3835,1,906.0,E,255,S,Berna,Tersony,Earth
3565,3836_01,False,F/723/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,,True,3836,1,1151.0,F,723,S,,,Mars
3566,3838_01,False,E/227/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Billya Estiagosen,True,3838,1,844.0,E,227,P,Billya,Estiagosen,Earth
3567,3839_01,False,E/228/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Puffes Kine,False,3839,1,1049.0,E,228,P,Puffes,Kine,Mars
3568,3841_01,False,F/793/P,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Goldch Kashe,False,3841,1,1309.0,F,793,P,Goldch,Kashe,Mars
3569,3842_01,False,F/794/P,55 Cancri e,41,False,0.0,0.0,0.0,0.0,0.0,Lynnee Vinston,False,3842,1,697.0,F,794,P,Lynnee,Vinston,Earth
3570,3846_01,True,G/630/P,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,True,3846,1,0.0,G,630,P,Tracia,Hahnstonsen,Earth
3571,3847_01,False,C/126/P,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Gatrino Reshory,False,3847,1,3399.0,C,126,P,Gatrino,Reshory,Europa
3572,3848_01,False,F/795/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Warry Jacostaney,False,3848,1,746.0,F,795,P,Warry,Jacostaney,Earth
3573,3849_01,False,G/631/P,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Timmy Santry,False,3849,1,753.0,G,631,P,Timmy,Santry,Earth
3574,3850_01,False,C/137/S,55 Cancri e,24,False,0.0,0.0,0.0,0.0,0.0,Keidhma Unteckery,False,3850,1,4533.0,C,137,S,Keidhma,Unteckery,Europa
3575,3850_02,True,C/137/S,55 Cancri e,19,False,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,True,3850,2,0.0,C,137,S,Astula,Unteckery,Europa
3576,3850_03,False,C/137/S,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Achib Unteckery,True,3850,3,6167.0,C,137,S,Achib,Unteckery,Europa
3577,3850_04,True,C/137/S,55 Cancri e,39,False,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,True,3850,4,0.0,C,137,S,Alchium,Unteckery,Europa
3578,3850_05,True,C/137/S,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,True,3850,5,0.0,C,137,S,Thallah,Unteckery,Europa
3579,3850_06,False,C/137/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Sabiark Unteckery,True,3850,6,3340.0,C,137,S,Sabiark,Unteckery,Europa
3580,3850_07,True,C/137/S,55 Cancri e,25,False,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,True,3850,7,0.0,C,137,S,Azharga,Chuble,Europa
3581,3851_01,False,C/127/P,TRAPPIST-1e,57,False,0.0,0.0,0.0,0.0,0.0,Alino Namsheary,False,3851,1,6514.0,C,127,P,Alino,Namsheary,Europa
3582,3852_01,True,F/796/P,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Tive Tepie,True,3852,1,0.0,F,796,P,Tive,Tepie,Mars
3583,3853_01,False,F/725/S,PSO J318.5-22,18,False,0.0,0.0,0.0,0.0,0.0,Jeane Herreras,True,3853,1,757.0,F,725,S,Jeane,Herreras,Earth
3584,3854_01,True,G/632/P,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,True,3854,1,0.0,G,632,P,Racey,Carsoning,Earth
3585,3856_01,False,F/726/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Ward Alvasquez,True,3856,1,1100.0,F,726,S,Ward,Alvasquez,Earth
3586,3857_01,True,E/230/P,55 Cancri e,34,False,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,True,3857,1,0.0,E,230,P,Eltard,Dreamspric,Europa
3587,3862_01,True,F/729/S,55 Cancri e,38,False,0.0,0.0,0.0,0.0,0.0,Rohs Paie,True,3862,1,0.0,F,729,S,Rohs,Paie,Mars
3588,3862_02,False,E/256/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Blakes Ple,True,3862,2,3224.0,E,256,S,Blakes,Ple,Mars
3589,3862_03,True,E/256/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,,False,3862,3,0.0,E,256,S,,,Mars
3590,3862_04,False,D/124/S,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Herms Cako,False,3862,4,3362.0,D,124,S,Herms,Cako,Mars
3591,3862_05,False,F/729/S,TRAPPIST-1e,54,False,0.0,0.0,0.0,0.0,0.0,Cherry Paie,True,3862,5,1345.0,F,729,S,Cherry,Paie,Mars
3592,3862_06,False,F/729/S,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Bants Cako,False,3862,6,1683.0,F,729,S,Bants,Cako,Mars
3593,3862_07,False,D/124/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Chex Ple,False,3862,7,1791.0,D,124,S,Chex,Ple,Mars
3594,3864_01,True,D/125/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,True,3864,1,0.0,D,125,S,Ionium,Dertering,Europa
3595,3866_01,False,F/797/P,TRAPPIST-1e,43,False,0.0,0.0,0.0,0.0,0.0,Lis Hendrys,False,3866,1,970.0,F,797,P,Lis,Hendrys,Earth
3596,3867_01,False,F/798/P,TRAPPIST-1e,56,False,0.0,0.0,0.0,0.0,0.0,Tyle Guerson,True,3867,1,771.0,F,798,P,Tyle,Guerson,Earth
3597,3868_01,False,F/731/S,TRAPPIST-1e,63,False,0.0,0.0,0.0,0.0,0.0,Brie Braymon,False,3868,1,1541.0,F,731,S,Brie,Braymon,Earth
3598,3868_02,False,G/630/S,TRAPPIST-1e,9,False,0.0,0.0,0.0,0.0,0.0,Thell Braymon,True,3868,2,0.0,G,630,S,Thell,Braymon,Earth
3599,3868_03,False,G/630/S,TRAPPIST-1e,9,False,0.0,0.0,0.0,0.0,0.0,Joanry Braymon,False,3868,3,0.0,G,630,S,Joanry,Braymon,Earth
3600,3868_04,False,G/630/S,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,True,3868,4,0.0,G,630,S,Harrie,Braymon,Earth
3601,3868_05,False,F/731/S,55 Cancri e,16,False,0.0,0.0,0.0,0.0,0.0,Darry Braymon,True,3868,5,872.0,F,731,S,Darry,Braymon,Earth
3602,3868_06,True,G/630/S,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Line Braymon,True,3868,6,0.0,G,630,S,Line,Braymon,Earth
3603,3868_07,True,G/630/S,TRAPPIST-1e,9,False,0.0,0.0,0.0,0.0,0.0,Hene Braymon,False,3868,7,0.0,G,630,S,Hene,Braymon,Earth
3604,3870_01,True,B/148/S,55 Cancri e,22,False,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,True,3870,1,0.0,B,148,S,Izarino,Gemoserad,Europa
3605,3871_01,True,B/149/S,55 Cancri e,47,False,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,True,3871,1,0.0,B,149,S,Megrezn,Flourbent,Europa
3606,3872_01,True,F/799/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Cupers Quart,True,3872,1,0.0,F,799,P,Cupers,Quart,Mars
3607,3873_01,False,F/800/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Violey Pearsalason,False,3873,1,2524.0,F,800,P,Violey,Pearsalason,Earth
3608,3874_01,False,G/631/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Clindy Lambleyoun,False,3874,1,783.0,G,631,S,Clindy,Lambleyoun,Earth
3609,3874_02,False,E/258/S,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Frandy Lambleyoun,True,3874,2,3844.0,E,258,S,Frandy,Lambleyoun,Earth
3610,3875_01,False,E/232/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Teremy Garzaley,False,3875,1,788.0,E,232,P,Teremy,Garzaley,Earth
3611,3879_01,False,F/801/P,55 Cancri e,31,False,0.0,0.0,0.0,0.0,0.0,Spies Nache,False,3879,1,1461.0,F,801,P,Spies,Nache,Mars
3612,3883_01,True,B/150/S,55 Cancri e,17,False,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,True,3883,1,0.0,B,150,S,Mergas,Unreezy,Europa
3613,3883_02,False,B/150/S,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Mesarga Unreezy,False,3883,2,5389.0,B,150,S,Mesarga,Unreezy,Europa
3614,3883_03,True,B/150/S,55 Cancri e,13,False,0.0,0.0,0.0,0.0,0.0,Dira Unreezy,True,3883,3,0.0,B,150,S,Dira,Unreezy,Europa
3615,3886_01,True,G/633/P,PSO J318.5-22,36,False,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,True,3886,1,0.0,G,633,P,Nicey,Moreman,Earth
3616,3888_01,False,G/633/S,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,,True,3888,1,0.0,G,633,S,,,Earth
3617,3890_01,True,G/634/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,True,3890,1,0.0,G,634,S,Dorie,Weissey,Earth
3618,3894_01,False,F/735/S,PSO J318.5-22,18,False,0.0,0.0,0.0,0.0,0.0,Stald Vinozarks,True,3894,1,609.0,F,735,S,Stald,Vinozarks,Earth
3619,3895_01,True,E/233/P,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,False,3895,1,0.0,E,233,P,Wolous,Anpie,Mars
3620,3895_02,False,E/233/P,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Swal Anpie,False,3895,2,852.0,E,233,P,Swal,Anpie,Mars
3621,3895_03,False,E/233/P,TRAPPIST-1e,5,False,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,True,3895,3,0.0,E,233,P,Cranch,Anpie,Mars
3622,3896_01,False,C/140/S,55 Cancri e,18,False,0.0,0.0,0.0,0.0,0.0,Ainoxa Preeldy,True,3896,1,6628.0,C,140,S,Ainoxa,Preeldy,Europa
3623,3897_01,True,G/635/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Elson Peckers,False,3897,1,0.0,G,635,P,Elson,Peckers,Earth
3624,3898_01,True,G/636/S,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,True,3898,1,0.0,G,636,S,Moniey,Vinston,Earth
3625,3899_01,True,E/234/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,True,3899,1,0.0,E,234,P,Kaffias,Ingwhed,Europa
3626,3903_01,False,G/636/P,55 Cancri e,2,False,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False,3903,1,0.0,G,636,P,Glendy,Doughan,Earth
3627,3903_02,True,G/636/P,TRAPPIST-1e,1,False,0.0,0.0,0.0,0.0,0.0,Anton Booness,False,3903,2,0.0,G,636,P,Anton,Booness,Earth
3628,3903_03,True,G/636/P,55 Cancri e,7,False,0.0,0.0,0.0,0.0,0.0,,True,3903,3,0.0,G,636,P,,,Earth
3629,3903_04,False,G/636/P,PSO J318.5-22,6,False,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,False,3903,4,0.0,G,636,P,Deanne,Emenez,Earth
3630,3903_05,False,F/804/P,TRAPPIST-1e,56,False,0.0,0.0,0.0,0.0,0.0,Tricky Doughan,False,3903,5,970.0,F,804,P,Tricky,Doughan,Earth
3631,3903_06,True,G/636/P,55 Cancri e,4,False,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,True,3903,6,0.0,G,636,P,Iandy,Doughan,Earth
3632,3904_01,False,G/637/S,TRAPPIST-1e,65,False,0.0,0.0,0.0,0.0,0.0,Joanie Charpelaney,False,3904,1,909.0,G,637,S,Joanie,Charpelaney,Earth
3633,3907_01,True,G/639/S,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Scotty Richan,True,3907,1,0.0,G,639,S,Scotty,Richan,Earth
3634,3909_01,True,C/141/S,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,True,3909,1,0.0,C,141,S,Alcorix,Scoudelle,Europa
3635,3911_01,False,F/736/S,TRAPPIST-1e,41,False,0.0,0.0,0.0,0.0,0.0,Billa Petermandez,False,3911,1,1064.0,F,736,S,Billa,Petermandez,Earth
3636,3911_02,False,E/260/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,France Pentss,True,3911,2,1619.0,E,260,S,France,Pentss,Earth
3637,3911_03,True,G/640/S,PSO J318.5-22,18,False,0.0,0.0,0.0,0.0,0.0,,True,3911,3,0.0,G,640,S,,,Earth
3638,3912_01,False,F/737/S,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Carona Cartiz,True,3912,1,902.0,F,737,S,Carona,Cartiz,Earth
3639,3913_01,False,F/738/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Catha Waterson,False,3913,1,636.0,F,738,S,Catha,Waterson,Earth
3640,3913_02,False,F/738/S,PSO J318.5-22,29,False,0.0,0.0,0.0,0.0,0.0,Ermank Waterson,False,3913,2,599.0,F,738,S,Ermank,Waterson,Earth
3641,3915_01,True,G/641/S,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,True,3915,1,0.0,G,641,S,Leondy,Mayods,Earth
3642,3916_01,False,D/128/S,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Cellus Ciplanke,False,3916,1,1675.0,D,128,S,Cellus,Ciplanke,Europa
3643,3916_02,True,D/128/S,55 Cancri e,55,False,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,True,3916,2,0.0,D,128,S,Alhenah,Ciplanke,Europa
3644,3917_01,False,B/124/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Shabih Esseal,False,3917,1,3003.0,B,124,P,Shabih,Esseal,Europa
3645,3919_01,False,F/806/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Vina Blace,False,3919,1,545.0,F,806,P,Vina,Blace,Earth
3646,3921_01,False,E/262/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Felice Kramosley,True,3921,1,788.0,E,262,S,Felice,Kramosley,Earth
3647,3922_01,True,G/641/P,PSO J318.5-22,33,False,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,True,3922,1,0.0,G,641,P,Melica,Bardsey,Earth
3648,3923_01,False,F/808/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Jenne Cofferson,False,3923,1,730.0,F,808,P,Jenne,Cofferson,Earth
3649,3923_02,True,G/642/P,TRAPPIST-1e,9,False,0.0,0.0,0.0,0.0,0.0,Isaacy Cofferson,True,3923,2,0.0,G,642,P,Isaacy,Cofferson,Earth
3650,3923_03,True,G/642/P,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,True,3923,3,0.0,G,642,P,Kaye,Cofferson,Earth
3651,3924_01,False,E/263/S,55 Cancri e,19,False,0.0,0.0,0.0,0.0,0.0,Nance Reenon,True,3924,1,694.0,E,263,S,Nance,Reenon,Earth
3652,3926_01,False,F/810/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Wine Fowlesterez,False,3926,1,716.0,F,810,P,Wine,Fowlesterez,Earth
3653,3927_01,False,C/142/S,55 Cancri e,38,False,0.0,0.0,0.0,0.0,0.0,Skyrmak Tionstious,False,3927,1,12749.0,C,142,S,Skyrmak,Tionstious,Europa
3654,3927_02,False,C/142/S,55 Cancri e,42,False,0.0,0.0,0.0,0.0,0.0,Alar Tionstious,True,3927,2,3710.0,C,142,S,Alar,Tionstious,Europa
3655,3928_01,False,E/264/S,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Anchird Witeronfus,False,3928,1,3701.0,E,264,S,Anchird,Witeronfus,Europa
3656,3928_02,True,E/264/S,55 Cancri e,37,False,0.0,0.0,0.0,0.0,0.0,Alrak Witeronfus,True,3928,2,0.0,E,264,S,Alrak,Witeronfus,Europa
3657,3930_01,False,F/740/S,55 Cancri e,29,False,0.0,0.0,0.0,0.0,0.0,Dell Mcguirez,False,3930,1,1820.0,F,740,S,Dell,Mcguirez,Earth
3658,3931_01,False,F/811/P,55 Cancri e,42,False,0.0,0.0,0.0,0.0,0.0,Denis Sandry,False,3931,1,701.0,F,811,P,Denis,Sandry,Earth
3659,3932_01,False,E/265/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Cint Vlate,True,3932,1,2998.0,E,265,S,Cint,Vlate,Mars
3660,3932_02,False,D/129/S,55 Cancri e,34,False,0.0,0.0,0.0,0.0,0.0,Fal Vlate,True,3932,2,836.0,D,129,S,Fal,Vlate,Mars
3661,3933_01,True,G/642/S,55 Cancri e,34,False,0.0,0.0,0.0,0.0,0.0,Gileen Coleyanglas,True,3933,1,0.0,G,642,S,Gileen,Coleyanglas,Earth
3662,3935_01,True,G/643/S,PSO J318.5-22,18,False,0.0,0.0,0.0,0.0,0.0,Walla Mccarveymon,False,3935,1,0.0,G,643,S,Walla,Mccarveymon,Earth
3663,3936_01,False,G/644/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Carley Sancasey,False,3936,1,3537.0,G,644,S,Carley,Sancasey,Earth
3664,3937_01,False,F/742/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Vanie Rossey,True,3937,1,645.0,F,742,S,Vanie,Rossey,Earth
3665,3938_01,True,F/743/S,TRAPPIST-1e,56,False,0.0,0.0,0.0,0.0,0.0,,True,3938,1,0.0,F,743,S,,,Mars
3666,3938_02,True,F/743/S,TRAPPIST-1e,2,False,0.0,0.0,0.0,0.0,0.0,Dies Flité,True,3938,2,0.0,F,743,S,Dies,Flité,Mars
3667,3938_03,True,F/743/S,TRAPPIST-1e,12,False,0.0,0.0,0.0,0.0,0.0,Gut Flité,True,3938,3,0.0,F,743,S,Gut,Flité,Mars
